"","logFC","logCPM","F","PValue","FDR"
"PY17X_0912300",3.97609846767537,2.47794241494055,110.626811588242,8.22076910990396e-07,1.4995263786781e-06
"PY17X_1313900",-3.04729511040688,3.1144893186875,110.23511804628,8.35952558149623e-07,1.52423142755288e-06
"PY17X_0715500",-1.65299378692997,4.3511140513457,110.22720003338,8.36235926456068e-07,1.52423142755288e-06
"PY17X_1222500",1.16861931960786,6.98341118532778,110.203075644745,8.37099993585657e-07,1.52524542948916e-06
"PY17X_0804300",2.14333160093974,3.99619270176358,110.165037026685,8.38464598297269e-07,1.52717035985346e-06
"PY17X_0902500",-3.38862611834341,3.55128943077811,109.795013734658,8.5187860851364e-07,1.55103247016664e-06
"PY17X_1023400",-2.20192061601684,3.12373692762998,109.781512448801,8.52372886377347e-07,1.55136247700556e-06
"PY17X_1345300",-1.61705374567966,4.52552094191285,109.607236547102,8.58783951108913e-07,1.56245714452855e-06
"PY17X_0931100",-1.60723436515716,6.18737405353444,109.473361880705,8.63747957105258e-07,1.57091188088575e-06
"PY17X_0421700",4.04333620116147,0.478755280970932,109.436434962087,8.65123219804118e-07,1.5728359051171e-06
"PY17X_0418700",1.52897723957321,6.13844692324536,109.102258696028,8.77688673737209e-07,1.595095367452e-06
"PY17X_0312800",-1.95221410739266,3.38931322073147,108.869567391727,8.86567122968038e-07,1.61064027178504e-06
"PY17X_1462000",1.91994986180019,5.6414865738884,108.770747931907,8.90370085085834e-07,1.61695644620205e-06
"PY17X_1410600",-2.34425561818189,3.15418919933733,108.746352616033,8.91311912445114e-07,1.6180739333619e-06
"PY17X_1366900",-1.8704580609413,10.1064583724115,108.701301865315,8.93054314517473e-07,1.62064342099912e-06
"PY17X_0803400",-2.62975840306676,2.39913923506804,108.634755504942,8.95635546072398e-07,1.6247327109571e-06
"PY17X_1304200",-1.59237262039422,4.7288180556607,108.402144443531,9.04728525215372e-07,1.64062735856838e-06
"PY17X_1144200",1.15517287742211,7.19316022117698,108.184176918294,9.13349405957108e-07,1.6556545925104e-06
"PY17X_0613400",1.19191030582102,6.60885132592313,108.129968877205,9.15508626481524e-07,1.65896188403745e-06
"PY17X_1136900",-4.72857843336739,1.95686492575361,108.054054352432,9.18542728366983e-07,1.66385152112089e-06
"PY17X_1036300",1.28449273999995,8.73405939517114,108.023136885603,9.19781861339558e-07,1.66548736017495e-06
"PY17X_0512400",-1.36656962047804,5.39826642075591,107.842262460503,9.27071255601599e-07,1.67807346338989e-06
"PY17X_1024000",1.50461832763464,7.18825651524183,107.799599252907,9.28800673002411e-07,1.68021267783287e-06
"PY17X_0610200",1.46446179939645,6.3530822498976,107.796384562835,9.28931141497593e-07,1.68021267783287e-06
"PY17X_0618800",-2.12688128074743,2.99565727230511,107.761485675674,9.303489270232e-07,1.68216318216964e-06
"PY17X_0802800",-1.6992418215961,4.26175335777567,107.733781555975,9.3147626356981e-07,1.68358729476732e-06
"PY17X_0417000",-1.55269028877731,5.70142423021285,107.635801460176,9.35476394388864e-07,1.69020087881561e-06
"PY17X_0700059",6.63446023963424,0.431457993998731,107.574306631673,9.379974698175e-07,1.69413828732344e-06
"PY17X_1446900",-1.33919362817395,4.85562869777214,107.448867005636,9.43165289812023e-07,1.70285143034914e-06
"PY17X_0927500",-1.24054265893239,5.63145612079018,107.429134255037,9.43981328158526e-07,1.70370410136695e-06
"PY17X_0942400",1.41163760374607,4.74476833001223,107.409594294514,9.44790225649652e-07,1.70443565791776e-06
"PY17X_1440300",-1.71202538372968,4.56358951715742,107.40273219621,9.45074493131154e-07,1.70443565791776e-06
"PY17X_0717100",1.61068160897133,3.73838531741481,107.292439031617,9.49657528418775e-07,1.71207810507219e-06
"PY17X_0524400",-1.56562290532961,4.22962821160878,107.25047121747,9.51408401393166e-07,1.71461092265619e-06
"PY17X_1244200",2.44626934757845,6.82567184552398,107.114436874157,9.57110264015151e-07,1.72425971227157e-06
"PY17X_0815400",1.66315075553912,6.31521525012148,107.089697104313,9.58151613934019e-07,1.72550850241897e-06
"PY17X_0701500",-3.33245708960393,3.11169902902694,106.73757965343,9.73120842129478e-07,1.75182960174126e-06
"PY17X_0618600",4.30345249738684,1.57205771278587,106.57248111828,9.80235717923473e-07,1.76399717430237e-06
"PY17X_0102100",1.6620283553788,6.25124958074553,106.167085998336,9.97971629005866e-07,1.7952622117434e-06
"PY17X_1209900",2.26916541318501,5.07647055502299,106.149553483024,9.9874728722836e-07,1.79600564423213e-06
"PY17X_0214800",-1.83862886148183,3.98025585829295,106.04595489218,1.00334534558604e-06,1.80361970719058e-06
"PY17X_0200571",4.13581437285465,1.33224130435282,106.036832463791,1.00375144109602e-06,1.80369548298473e-06
"PY17X_1460800",2.23407953530384,3.75163116722118,106.010043445176,1.00494512170172e-06,1.80467141788021e-06
"PY17X_0919200",1.83297551583812,5.27522707402711,106.008300951358,1.00502282351682e-06,1.80467141788021e-06
"PY17X_0308800",-2.3120327471495,2.31180731749443,105.921604848145,1.00889788714235e-06,1.81097353447211e-06
"PY17X_0937200",-2.05511934759809,3.72131789197958,105.882859220568,1.01063547783782e-06,1.81343570896606e-06
"PY17X_1214500",1.70730224052971,5.97640098170375,105.63932960714,1.02163912035598e-06,1.83251664150714e-06
"PY17X_1308100",1.14403810726979,6.74732917854955,105.472805198235,1.0292458580341e-06,1.84549293502786e-06
"PY17X_1209300",-2.81671836055842,2.98019337774827,105.378890954117,1.03356566512494e-06,1.85256833141381e-06
"PY17X_1130100",-1.60039895025852,4.48918156183803,104.954147845317,1.05337550730202e-06,1.88739299139148e-06
"PY17X_0307900",2.70940533601035,2.32732162316401,104.70124836216,1.06538626431831e-06,1.90822346438799e-06
"PY17X_1124100",1.41129694258423,5.81625709577307,104.688951256481,1.06597444350108e-06,1.90858719002578e-06
"PY17X_0313800",2.33084973576978,6.23743630689777,104.668868640731,1.06693584399353e-06,1.90961865035461e-06
"PY17X_1402800",-2.02803227334535,2.74521989440446,104.426287009241,1.07863105822746e-06,1.92985397999108e-06
"PY17X_0516900",3.12105885873666,5.38511989300844,104.372544355258,1.08124277064748e-06,1.93382864356872e-06
"PY17X_1432700",-3.81021866805354,1.04318229025082,104.357778129925,1.08196168310329e-06,1.934416342518e-06
"PY17X_1437800",-2.3894494251142,3.22351604221525,104.293270498049,1.0851090282138e-06,1.93934379510551e-06
"PY17X_0411400",1.12643706487928,6.73249851819104,103.914787913034,1.10379738344955e-06,1.97203310467772e-06
"PY17X_1429700",2.27794069057417,4.2664943866293,103.871626622301,1.1059529129926e-06,1.97517212136625e-06
"PY17X_1458400",-3.09690924973525,1.94477458521628,103.447430043901,1.12740785967292e-06,2.01276417598668e-06
"PY17X_1206800",3.96068539523887,2.95435306102955,103.408210516704,1.12941651895138e-06,2.01562415121463e-06
"PY17X_0317500",-1.32055070812043,8.1601591616272,103.375497024888,1.13109523982771e-06,2.01789345161487e-06
"PY17X_1020800",-1.62511013612139,4.16881260696956,103.182473374557,1.14106136470082e-06,2.03494067054957e-06
"PY17X_1427600",-2.03612396564346,2.64760819815308,103.124038707367,1.14409911933248e-06,2.03962418539992e-06
"PY17X_0909400",-1.50204584425832,5.45291814561392,103.064319130841,1.14721366556751e-06,2.04444118178805e-06
"PY17X_1414900",-1.45134131154284,5.73718455774199,102.747061977712,1.16393050900677e-06,2.0734865573823e-06
"PY17X_0818300",-3.09516159617493,4.46223660596642,102.646467334542,1.16929172093994e-06,2.08228881386214e-06
"PY17X_0410900",-1.18439980586311,6.43780627536051,102.44088987066,1.18034011641767e-06,2.10120891414007e-06
"PY17X_0210200",2.19996262895601,7.48996789947381,102.369383700654,1.18421231413377e-06,2.10734514500788e-06
"PY17X_0203300",-1.71436782404306,3.69084573695587,102.296094791093,1.18819682061918e-06,2.11367675627733e-06
"PY17X_0607000",1.53763691113669,7.63504117605839,102.134580904888,1.19703459028409e-06,2.12863416915964e-06
"PY17X_0821700",-4.38686812865088,1.77170772098351,102.052837852656,1.20153737728435e-06,2.13587490739643e-06
"PY17X_0112800",1.3888600845268,5.82935184312436,102.02337023243,1.20316555436388e-06,2.13800232607651e-06
"PY17X_1429100",-1.70816376846067,4.22161304694748,101.822239944073,1.21434934374173e-06,2.15710227511971e-06
"PY17X_1427400",-2.75144423161461,2.95707492256105,101.780579481995,1.21668137383493e-06,2.16047040083336e-06
"PY17X_1123700",-3.13664872752283,2.52370970060373,101.739807610044,1.21896884903289e-06,2.16375702571884e-06
"PY17X_1404400",-2.71433597501312,3.66586672132045,101.520709340196,1.23134961273313e-06,2.18422940339851e-06
"PY17X_0711100",2.26856935441528,3.11731431732818,101.520112106522,1.23138356599988e-06,2.18422940339851e-06
"PY17X_1456600",1.77923572616649,3.43922633450925,101.503803278522,1.23231117015302e-06,2.18509272246096e-06
"PY17X_0403800",-1.65354996073353,4.61488425724501,101.327141182591,1.2424129836363e-06,2.20221700532958e-06
"PY17X_0622800",1.4114353669185,5.41163489169975,101.257972194908,1.24639512379538e-06,2.2084856036932e-06
"PY17X_0112500",-3.58885744992328,4.01953806315905,101.126418520037,1.25401101515002e-06,2.22118605828574e-06
"PY17X_0501900",4.28050212721625,1.38757344571428,101.056468099988,1.25808323017504e-06,2.22760288987048e-06
"PY17X_1349500",1.50702719388115,4.73523504791457,100.950477625843,1.26428371161619e-06,2.23778216956065e-06
"PY17X_0902300",4.60200135449267,2.08131435580293,100.89388206114,1.26760953357837e-06,2.24286785020149e-06
"PY17X_0907200",2.04137392484661,4.05456442459111,100.839834709395,1.27079537864935e-06,2.24770231855324e-06
"PY17X_0412000",-1.65467946517474,5.27677020121814,100.519995064892,1.28984562823669e-06,2.28058327989334e-06
"PY17X_0800161",-4.09291329827104,1.62408340064023,100.506046286188,1.29068418448742e-06,2.28125207500701e-06
"PY17X_0215400",-1.70362414877508,7.0329931053901,100.3785585119,1.29837862260695e-06,2.29403367331195e-06
"PY17X_1340600",-1.29408656927257,5.28764774006823,100.346767996991,1.30030585212788e-06,2.29655833756893e-06
"PY17X_1307300",-1.30866618578232,7.48488354740156,100.339708001784,1.30073431266263e-06,2.29655833756893e-06
"PY17X_1120600",-5.83057049849678,1.27992804161515,100.240720135701,1.30675954817609e-06,2.30637475810566e-06
"PY17X_1204000",-2.43370628729301,3.38124507855092,100.163111858878,1.31150678716663e-06,2.31392938312488e-06
"PY17X_1449200",-6.16676970626586,3.827345069263,108.119454829002,1.31315193156197e-06,2.3160074636374e-06
"PY17X_0517800",-2.88802415200673,1.90993887293967,100.127206362041,1.31371007358618e-06,2.31616760038887e-06
"PY17X_0206100",-1.13127945897165,7.7037641430707,99.6235087783539,1.3450901075229e-06,2.37064956361433e-06
"PY17X_1467800",-2.60230754531444,1.76100723917145,99.4784551970042,1.35429251051967e-06,2.38601979457357e-06
"PY17X_0500141",-3.94892261464735,0.530106573880084,99.4454805191887,1.35639495874391e-06,2.38887470345943e-06
"PY17X_0518500",-1.61373007119403,4.51536129178613,99.4172607241031,1.35819733737043e-06,2.39119929094417e-06
"PY17X_1142200",-4.76256457131848,3.19406157973987,99.3419103794068,1.3630239589617e-06,2.39884472322948e-06
"PY17X_1025100",1.18726691956622,5.35009707890477,99.3341396882633,1.36352288177453e-06,2.39887092725402e-06
"PY17X_0703300",-3.76776408231284,1.90770731568228,99.3061439026015,1.36532218250333e-06,2.40118407966165e-06
"PY17X_0518000",1.5277926328524,6.69329680865804,99.1675333939468,1.37427266830342e-06,2.41606787659161e-06
"PY17X_0915300",-1.80645908428014,3.35051289746348,99.1124185566154,1.37785107536459e-06,2.42149997500244e-06
"PY17X_0921900",-1.07865095809613,6.67675957987371,99.0673760957955,1.38078379363148e-06,2.42579386077193e-06
"PY17X_0716200",1.29155149262382,8.79102144046344,98.4388740692606,1.42249456457427e-06,2.49818676896885e-06
"PY17X_1037400",-3.02992262373358,3.34703787221561,98.2410188005768,1.435935911442e-06,2.52089917715429e-06
"PY17X_1034200",-1.5765973444666,3.8692998272389,98.0208246893549,1.45107379707235e-06,2.54657285350232e-06
"PY17X_0306300",-3.62104940465277,1.20089568161117,97.9636320780992,1.45503683439725e-06,2.55262391195497e-06
"PY17X_0905100",-1.63689803551555,5.95187705397451,97.906470385036,1.45901066540272e-06,2.55868961703321e-06
"PY17X_1429800",3.6401606093658,0.752783800549789,97.8629920196277,1.46204193313539e-06,2.5630986277393e-06
"PY17X_1467500",6.98030232322538,0.261275030696952,97.8125881096441,1.46556547175322e-06,2.56819088502685e-06
"PY17X_0833800",-2.45702489122976,3.71503699324863,97.8066242410123,1.46598305362005e-06,2.56819088502685e-06
"PY17X_1311400",1.16659954460019,6.16622787302474,97.7841992318571,1.46755449541149e-06,2.57003536369588e-06
"PY17X_1018800",-1.63382670753352,8.76527184593455,97.7262672658506,1.47162343237287e-06,2.5762506996962e-06
"PY17X_1023900",-1.02626862073079,7.29217774228579,97.5135163824369,1.4866824809082e-06,2.60169434158935e-06
"PY17X_1010200",1.68428629631193,3.51059590580756,97.2746139781453,1.50381275688195e-06,2.63074338973065e-06
"PY17X_0622300",-5.37131521548642,3.37101170206802,97.257595838106,1.50504200616052e-06,2.63196477859263e-06
"PY17X_0309900",1.60066557720043,5.21236810609421,97.2318246498948,1.50690579081219e-06,2.63429456764206e-06
"PY17X_0104700",1.78645545011453,3.84343436169736,96.9211367390721,1.52959347717225e-06,2.6730131427594e-06
"PY17X_1452400",-1.77849820900116,5.98862712092221,96.9124532858173,1.53023342188432e-06,2.6731888751705e-06
"PY17X_0914200",1.15181331079536,5.88162637506154,96.8711823954526,1.53327934337669e-06,2.67721265304206e-06
"PY17X_1363400",-1.89270858367847,3.51650890765826,96.8666109580541,1.53361717554205e-06,2.67721265304206e-06
"PY17X_0920300",-1.35573726765059,6.1144167815403,96.7368206487961,1.54324599833251e-06,2.69307294638589e-06
"PY17X_0609800",1.52882973923841,5.54705963420307,96.6294757725949,1.55126429664167e-06,2.70611258506022e-06
"PY17X_1107500",-2.15364044880707,3.04689028958294,96.6212632090177,1.55187979584978e-06,2.70623373266416e-06
"PY17X_0827900",2.58304972273408,1.86649508551289,96.3920074961683,1.56918003398629e-06,2.73544011552447e-06
"PY17X_0838100",-1.20349578335598,4.99613386980455,96.3552169933811,1.57197776552687e-06,2.73935365891392e-06
"PY17X_1371100",-2.39695385595826,2.52146843739766,96.3236989795607,1.5743792948041e-06,2.74257426539511e-06
"PY17X_1129100",-6.85656696503817,0.33504044005685,96.2063697225262,1.58335789206911e-06,2.75724585843095e-06
"PY17X_1232100",1.68803217334472,3.33871030799857,96.1096926574133,1.59080211616757e-06,2.76923613899771e-06
"PY17X_0837500",1.68844091093872,3.53022277109438,96.0204788464985,1.59770881265846e-06,2.77948967343784e-06
"PY17X_0216100",4.15233269282913,0.927917819975519,96.0191239790691,1.59781397893955e-06,2.77948967343784e-06
"PY17X_1244400",-4.1544263976846,2.07292472603488,95.9856573396417,1.60041432470784e-06,2.78303627833405e-06
"PY17X_1402700",-2.06288902723644,2.88827132463806,95.9625271870138,1.60221448617e-06,2.78518940493109e-06
"PY17X_0917200",-1.38577668233316,4.46094138877925,95.9093321522483,1.60636371532799e-06,2.79142306211975e-06
"PY17X_0416500",-2.35787857518907,2.44973950944092,95.8360260192208,1.61210268579899e-06,2.80041391896944e-06
"PY17X_1403700",-3.47979989757507,2.41751300451458,95.7729560691718,1.61705991497192e-06,2.80804097358124e-06
"PY17X_1411900",-1.58556436692952,8.49375475258546,95.7547074617073,1.6184976334777e-06,2.80955315990035e-06
"PY17X_1449900",1.82578149987303,3.02315406204349,95.7120189321616,1.62186682697801e-06,2.81441596446184e-06
"PY17X_0846301",2.5560809997742,2.30612352688858,95.6921567555574,1.62343730784774e-06,2.81615516195078e-06
"PY17X_1210800",-3.71201434760586,1.04942444374308,95.6717391604299,1.62505360047772e-06,2.81797258361357e-06
"PY17X_1365100",-4.10849985085116,2.47572789835266,95.596453945804,1.63102995884735e-06,2.82734679120233e-06
"PY17X_0918700",1.15823387130595,6.10410475325033,95.436299300802,1.64383113441291e-06,2.84854094480782e-06
"PY17X_1033300",3.75480464906127,0.351294581702247,95.2940624945028,1.65530095841661e-06,2.86741403352419e-06
"PY17X_0502700",-1.40546002541605,5.26442821076029,95.1806177761341,1.66451765550458e-06,2.88237229234126e-06
"PY17X_0722100",-1.95132675920817,2.9947296134078,94.7216618572837,1.70243688178801e-06,2.94700565355968e-06
"PY17X_0517200",-2.55463844852097,3.71963546828738,94.6457497938163,1.70880788910402e-06,2.95700136117301e-06
"PY17X_0613700",-3.16821888215291,1.57858636282948,94.5717653259247,1.71504456709169e-06,2.9667577223408e-06
"PY17X_0917000",-5.91733040730312,0.598498532068424,94.561343464632,1.71592528509434e-06,2.96724553835574e-06
"PY17X_0703900",-2.44549739629033,4.57112301687521,94.4487276503438,1.72547665837823e-06,2.98272142271451e-06
"PY17X_1409000",1.4862953708316,5.46864577984651,94.4080776198778,1.72893994497325e-06,2.98766609738055e-06
"PY17X_0210600",-3.42495018921961,2.89713673627633,94.2012968500474,1.74668637894958e-06,3.01728047893834e-06
"PY17X_0107100",-1.59404676532704,5.99583271712188,94.106835606138,1.75486569736036e-06,3.03035344812471e-06
"PY17X_1446100",1.48445859136147,3.76549013800368,94.0045886478923,1.76377083848122e-06,3.0446702457377e-06
"PY17X_1002100",-1.93295904199255,3.51315293593849,93.9575828150174,1.7678829075921e-06,3.0507060202042e-06
"PY17X_0821600",-2.93190724892908,2.03172376914837,93.9190743659105,1.77126016884676e-06,3.05547003021391e-06
"PY17X_1310000",-2.08865931343536,3.832100965789,93.7591899141497,1.78536508369961e-06,3.07872976855088e-06
"PY17X_0832800",1.7443220992478,3.37249357635466,93.6964554423223,1.79093613918559e-06,3.08726243680132e-06
"PY17X_0929100",2.60807755647797,4.68114728780237,93.6674994284598,1.79351455040776e-06,3.09063216683618e-06
"PY17X_0106200",1.32497591474433,7.53934437207007,93.4909385719714,1.80933293967046e-06,3.1168071077535e-06
"PY17X_1309400",1.5145743802147,3.84042779506402,93.2345158414796,1.83260437798909e-06,3.15579822700275e-06
"PY17X_0705700",2.84894509128645,2.88154664474683,93.1846544778531,1.83717096737667e-06,3.16256315189954e-06
"PY17X_1441100",-1.78812556355537,4.41266570392002,93.1626237053283,1.83919300448879e-06,3.16494462855779e-06
"PY17X_0900047",-5.8173336887403,0.20963072724073,93.0786858742173,1.84692144022435e-06,3.17714080449561e-06
"PY17X_1247000",1.59394981149702,4.98627194138037,92.8797376345069,1.86539487881967e-06,3.20780604421593e-06
"PY17X_1417000",-1.02986208430078,6.00527793339366,92.8217074164968,1.87082486372326e-06,3.21602775740981e-06
"PY17X_1373600",9.42706215502727,0.108447622645866,139.935213023346,1.87309934441077e-06,3.218821203502e-06
"PY17X_0222501",-9.68475006469719,0.41376943143756,139.657686713767,1.88769947375625e-06,3.24278634035908e-06
"PY17X_0102500",-1.75297477267942,4.94466722364365,92.6323731926912,1.88867306871312e-06,3.2433346252745e-06
"PY17X_0303300",-4.02214325697854,2.31648126178016,92.5912730106333,1.89257435981522e-06,3.24890839184074e-06
"PY17X_0909600",1.45212275256582,5.04667454001477,92.561327969851,1.89542285587153e-06,3.25267163216735e-06
"PY17X_1133500",1.87936345290253,5.6602550165113,92.520743655932,1.89929158867693e-06,3.25818245534194e-06
"PY17X_0710100",-1.60043457136039,4.74857804997904,92.3897954971632,1.91183886173731e-06,3.27857211030108e-06
"PY17X_0214300",-2.02039701798629,3.34593492670842,92.3818336092718,1.91260494974957e-06,3.27875134242783e-06
"PY17X_1007300",2.234343695283,3.32776743763071,92.3511458816579,1.9155611396717e-06,3.28268361279839e-06
"PY17X_0508500",2.15435075221869,3.88444017807566,92.2239949971845,1.92786811078482e-06,3.30263199344956e-06
"PY17X_0521700",-3.53399051690365,1.91124816236375,92.2124958703313,1.92898576892878e-06,3.30340479295474e-06
"PY17X_0606700",1.36847751639176,8.31816108765802,92.1590409795682,1.93419150092474e-06,3.31117550210121e-06
"PY17X_1008400",-2.62063011383693,3.38104893235161,91.9778071117635,1.95196649941371e-06,3.3404509568696e-06
"PY17X_0523700",-11.2393137743303,8.11349525022445,177.544415022779,1.96053964326855e-06,3.35294116102533e-06
"PY17X_1220600",-2.46417811213923,2.14022658383416,91.8903074807594,1.96061813653176e-06,3.35294116102533e-06
"PY17X_1028600",-1.60011898594854,4.86689143219665,91.8063294933509,1.96896471444767e-06,3.36605350976291e-06
"PY17X_1326300",-3.83683048671491,0.971711642234738,91.7872885521257,1.9708630986871e-06,3.36716838960369e-06
"PY17X_1127600",1.78193260633865,3.74536767668063,91.786159984662,1.97097568568206e-06,3.36716838960369e-06
"PY17X_1006100",-3.62993064754213,1.68259979518661,91.7123220706249,1.97835856579708e-06,3.37861648934883e-06
"PY17X_1358800",-1.27804702355323,4.66245661923885,91.6831417703822,1.98128534762501e-06,3.38244925347212e-06
"PY17X_0625500",-1.65529331845459,4.15097363138067,91.6401862392793,1.98560320869768e-06,3.38865340988489e-06
"PY17X_1038900",1.75058758771813,5.61940938042189,91.6012701694773,1.98952474193365e-06,3.39377308562926e-06
"PY17X_1225600",1.26601147912117,6.82472978652571,91.5968308390576,1.98997267692466e-06,3.39377308562926e-06
"PY17X_0409400",-3.8139439053226,2.79693058815485,91.5596691393008,1.99372708022904e-06,3.39757083020956e-06
"PY17X_0503900",-1.3736552987403,6.81974545460184,91.5564249435452,1.99405523929065e-06,3.39757083020956e-06
"PY17X_0830300",-6.62851639960891,0.964593343746182,91.554438914937,1.99425616325255e-06,3.39757083020956e-06
"PY17X_0818900",1.71463489809773,4.35195213746408,91.5287139774575,1.99686091061392e-06,3.4008394065301e-06
"PY17X_1304000",-1.15508245206126,5.7492005491533,91.4917178191314,2.00061404641389e-06,3.40606087737109e-06
"PY17X_0824300",-1.11737898197514,5.77043293276807,91.1856813117199,2.03198602344033e-06,3.45828390527825e-06
"PY17X_0607200",-1.97397926947813,3.70609652233657,91.1259833798798,2.03817405674678e-06,3.46711926456313e-06
"PY17X_0616500",-1.4409889391135,4.49315909172828,91.1221076051158,2.03857658130286e-06,3.46711926456313e-06
"PY17X_0418500",-1.04555589131919,6.14857962956095,91.0782483886293,2.04313827733828e-06,3.47368552400978e-06
"PY17X_1331800",-5.02840149373083,0.525445993170347,90.8520449933655,2.06685987218372e-06,3.51172148168967e-06
"PY17X_1440400",-2.45518374988815,2.42272109553205,90.8514067097605,2.06692727241501e-06,3.51172148168967e-06
"PY17X_1245200",-1.22074692099449,5.25713660579018,90.7889065268088,2.07353979005509e-06,3.52174886892153e-06
"PY17X_0619400",1.28938970767013,9.49205472444428,90.6964982973814,2.0833629812064e-06,3.53722060118497e-06
"PY17X_1010300",1.59225193857699,4.40276824610232,90.4134540771839,2.1137992713056e-06,3.58766753033922e-06
"PY17X_1026200",-1.66160516614282,4.66375496907743,90.2816893251363,2.12814939092581e-06,3.61078684745919e-06
"PY17X_0700097",2.40339410932308,3.38137445099282,90.1003674891126,2.14808752263533e-06,3.64336815954164e-06
"PY17X_0301300",-3.94039818173828,1.15369100829221,90.0455364572233,2.15416066173396e-06,3.65241882981646e-06
"PY17X_0931600",-1.23885077713855,5.65925279779451,90.0036383974259,2.15881517140003e-06,3.65905881992426e-06
"PY17X_0215700",1.12269100910905,5.37531508295356,89.6524068074716,2.19831054024529e-06,3.72472719229253e-06
"PY17X_1335500",-1.4644238868044,4.19194471177691,89.5616186596588,2.20865963445406e-06,3.7409833042906e-06
"PY17X_0903200",-3.33602336777805,1.96059921882355,89.4558327473555,2.22079191968824e-06,3.76024760983086e-06
"PY17X_1323800",-3.50210661438607,1.01507808398729,89.3388484351221,2.23430141533671e-06,3.7818298546478e-06
"PY17X_1218200",-1.59955008260758,3.79490354513111,89.2410709557358,2.2456683150221e-06,3.79977199359833e-06
"PY17X_1428700",2.14445900605651,2.55740767127846,89.2072886820413,2.24961165791936e-06,3.8040204030428e-06
"PY17X_1433300",1.03303586956858,6.52736043476417,89.2059419387399,2.24976903231207e-06,3.8040204030428e-06
"PY17X_1002400",-2.66856821815203,3.31793284921228,89.1998437489903,2.25048180422145e-06,3.8040204030428e-06
"PY17X_1413000",1.51078492391812,7.8337128655246,89.1489030088829,2.25644644652521e-06,3.81280211011896e-06
"PY17X_0420300",1.08856024957479,7.28835557033392,89.0762301328342,2.26498844926663e-06,3.82593140919067e-06
"PY17X_0506800",-1.75922464217131,3.78442678737226,89.0146153436655,2.27226097740348e-06,3.83690814446733e-06
"PY17X_0942100",1.93769196001491,9.42786994500889,88.7916972361061,2.2988067588672e-06,3.88041086408238e-06
"PY17X_1458600",-0.992017580778618,6.61607022558433,88.7059187727329,2.3091202066178e-06,3.896492932924e-06
"PY17X_0713300",-1.00848010240944,6.35985663978278,88.6760802513945,2.31272075962111e-06,3.90124032834656e-06
"PY17X_0700015",-6.64839612531734,1.53564383085419,88.6651035988445,2.31404697820532e-06,3.90214931064498e-06
"PY17X_1038600",-1.61086834582522,3.45547228849415,88.5558149411006,2.3273011440893e-06,3.92309407517554e-06
"PY17X_1220700",-2.7547698072245,2.26805872693813,88.5496559666248,2.32805078189896e-06,3.92309407517554e-06
"PY17X_0406100",-1.62886928494303,4.37389255959906,88.4125735211237,2.34481069232922e-06,3.94999381073543e-06
"PY17X_1417400",1.54631464406568,7.81831864238697,88.3120940086759,2.35718713695995e-06,3.96949352727608e-06
"PY17X_0915500",-1.65438786291036,3.69414800823923,88.1670878059783,2.37518607834374e-06,3.99844504221181e-06
"PY17X_0921300",-3.86609377677979,0.8356629888094,88.0917136624673,2.38460680697303e-06,4.01294103068195e-06
"PY17X_0310400",3.34514731096516,0.987596621187936,88.048215903487,2.39006375577768e-06,4.02075898629809e-06
"PY17X_0716000",-1.94286333863256,4.2986418514938,87.9585907883011,2.40135469260028e-06,4.03838271344655e-06
"PY17X_1365000",-2.62448402896959,4.74054990833538,87.9421566669043,2.40343196948144e-06,4.04050503417571e-06
"PY17X_0909500",1.23705320077924,4.66834234231342,87.879792980338,2.41133432409824e-06,4.05241536460863e-06
"PY17X_0935300",1.98195428470931,5.00805553517512,87.8408917912468,2.41627938375655e-06,4.059349364711e-06
"PY17X_1405800",-2.46516107417137,2.17795702694723,87.8189950052708,2.41906820257303e-06,4.06265740831987e-06
"PY17X_1241200",-2.46503942314963,3.11072141370092,87.6776361868809,2.43716484967682e-06,4.09119977775929e-06
"PY17X_0317300",3.54505945247233,1.06009315534139,87.6733625268836,2.43771447613462e-06,4.09119977775929e-06
"PY17X_0313900",2.18735013797107,3.07248087024748,87.6440164585867,2.44149261763986e-06,4.09615349120621e-06
"PY17X_1132300",-1.25779711707187,5.36447295418223,87.5771029016371,2.45013357446128e-06,4.10925955838582e-06
"PY17X_0209000",1.79796531053304,6.63708630957056,87.5564494168112,2.45280806635787e-06,4.11235344278403e-06
"PY17X_0410400",1.47165674340033,4.54655964155046,87.484197153351,2.46219176740283e-06,4.12669002341848e-06
"PY17X_1324100",-1.67261949574238,3.28606031545682,87.449012885082,2.46677683063088e-06,4.13297700223348e-06
"PY17X_1362500",2.36412520933778,6.99510269997616,87.1478278631577,2.50644656470446e-06,4.1980227018166e-06
"PY17X_0939700",1.11204269466062,7.32137274304591,87.0984529923681,2.51302237907862e-06,4.20761449686271e-06
"PY17X_0603900",-1.41984912667578,4.73014882646074,87.0781139002245,2.51573716479254e-06,4.21073738220595e-06
"PY17X_0818100",1.32131610026236,4.26907574806572,86.8675352772101,2.54405149623053e-06,4.25669115979693e-06
"PY17X_1303500",9.84795672410882,0.508832762135965,129.03505612593,2.57056434187142e-06,4.29834142649186e-06
"PY17X_0620200",-3.05224452370304,1.57664847656893,86.6720444856798,2.57067877080748e-06,4.29834142649186e-06
"PY17X_1369900",1.19453132600607,8.59980733505852,86.4816140213244,2.59693777670174e-06,4.34078368341782e-06
